userId,movieId,rating,datetime
283,1485,3.0,1997-07-07
283,1264,3.0,1997-07-07
283,1265,3.0,1997-07-07
283,47,2.0,1997-07-07
283,110,3.0,1997-07-07
367,1246,4.0,1997-07-17
287,1584,3.0,1997-07-22
287,1527,5.0,1997-07-22
287,784,1.0,1997-07-22
287,1485,3.0,1997-07-22
287,1427,2.0,1997-07-22
287,786,3.0,1997-07-22
287,798,3.0,1997-07-22
287,1422,1.0,1997-07-22
287,1488,3.0,1997-07-22
287,833,1.0,1997-07-22
287,858,5.0,1997-07-22
287,1393,5.0,1997-07-22
287,891,1.0,1997-07-22
287,1003,3.0,1997-07-22
287,1060,2.0,1997-07-22
287,1210,4.0,1997-07-22
287,1405,3.0,1997-07-22
287,1391,1.0,1997-07-22
287,1367,1.0,1997-07-22
287,1552,5.0,1997-07-22
287,6,5.0,1997-07-22
287,65,1.0,1997-07-22
287,104,5.0,1997-07-22
287,112,5.0,1997-07-22
287,1544,3.0,1997-07-22
287,648,4.0,1997-07-22
287,260,5.0,1997-07-22
287,736,2.0,1997-07-22
287,737,1.0,1997-07-22
287,778,1.0,1997-07-22
287,1580,2.0,1997-07-22
287,780,2.0,1997-07-22
287,673,2.0,1997-07-22
555,490,4.0,1997-09-26
555,492,4.0,1997-09-26
555,481,4.0,1997-09-26
555,417,3.0,1997-09-26
555,382,3.0,1997-09-26
555,480,5.0,1997-09-26
555,475,5.0,1997-09-26
555,474,5.0,1997-09-26
555,471,5.0,1997-09-26
555,469,5.0,1997-09-26
555,467,3.0,1997-09-26
555,485,4.0,1997-09-26
555,466,4.0,1997-09-26
555,464,4.0,1997-09-26
555,381,4.0,1997-09-26
555,461,4.0,1997-09-26
555,454,5.0,1997-09-26
555,448,5.0,1997-09-26
555,441,5.0,1997-09-26
555,434,3.0,1997-09-26
555,428,5.0,1997-09-26
555,425,4.0,1997-09-26
555,423,3.0,1997-09-26
555,482,4.0,1997-09-26
555,412,3.0,1997-09-26
555,457,5.0,1997-09-26
555,364,2.0,1997-09-26
555,45,4.0,1997-09-26
555,31,3.0,1997-09-26
555,318,5.0,1997-09-26
555,317,4.0,1997-09-26
555,316,4.0,1997-09-26
555,308,3.0,1997-09-26
555,307,4.0,1997-09-26
555,305,3.0,1997-09-26
555,302,4.0,1997-09-26
555,300,4.0,1997-09-26
555,296,5.0,1997-09-26
555,293,5.0,1997-09-26
555,292,5.0,1997-09-26
555,291,5.0,1997-09-26
555,290,5.0,1997-09-26
555,288,5.0,1997-09-26
555,277,3.0,1997-09-26
555,273,3.0,1997-09-26
555,260,5.0,1997-09-26
555,253,5.0,1997-09-26
555,249,3.0,1997-09-26
555,320,4.0,1997-09-26
555,247,4.0,1997-09-26
555,322,5.0,1997-09-26
555,327,4.0,1997-09-26
555,366,5.0,1997-09-26
555,367,4.0,1997-09-26
555,356,4.0,1997-09-26
555,353,5.0,1997-09-26
555,350,5.0,1997-09-26
555,349,5.0,1997-09-26
555,348,4.0,1997-09-26
555,347,5.0,1997-09-26
555,346,4.0,1997-09-26
555,345,4.0,1997-09-26
555,344,1.0,1997-09-26
555,342,5.0,1997-09-26
555,339,4.0,1997-09-26
555,337,5.0,1997-09-26
555,335,4.0,1997-09-26
555,334,5.0,1997-09-26
555,333,4.0,1997-09-26
555,329,5.0,1997-09-26
555,328,4.0,1997-09-26
555,494,4.0,1997-09-26
555,235,5.0,1997-09-26
555,232,4.0,1997-09-26
555,231,3.0,1997-09-26
555,122,4.0,1997-09-26
555,118,4.0,1997-09-26
555,117,4.0,1997-09-26
555,112,5.0,1997-09-26
555,110,4.0,1997-09-26
555,107,2.0,1997-09-26
555,96,4.0,1997-09-26
555,76,3.0,1997-09-26
555,71,3.0,1997-09-26
555,70,5.0,1997-09-26
555,380,4.0,1997-09-26
555,50,5.0,1997-09-26
555,49,4.0,1997-09-26
555,47,5.0,1997-09-26
555,357,5.0,1997-09-26
555,39,3.0,1997-09-26
555,36,5.0,1997-09-26
555,34,4.0,1997-09-26
555,32,5.0,1997-09-26
555,144,4.0,1997-09-26
555,145,2.0,1997-09-26
555,147,5.0,1997-09-26
555,150,5.0,1997-09-26
555,229,5.0,1997-09-26
555,225,3.0,1997-09-26
555,224,4.0,1997-09-26
555,223,4.0,1997-09-26
555,215,4.0,1997-09-26
555,208,4.0,1997-09-26
555,204,3.0,1997-09-26
555,198,5.0,1997-09-26
555,370,3.0,1997-09-26
555,29,4.0,1997-09-26
555,372,3.0,1997-09-26
555,193,3.0,1997-09-26
555,185,4.0,1997-09-26
555,181,1.0,1997-09-26
555,180,4.0,1997-09-26
555,178,5.0,1997-09-26
555,165,4.0,1997-09-26
555,163,4.0,1997-09-26
555,158,4.0,1997-09-26
555,153,4.0,1997-09-26
555,196,4.0,1997-09-26
555,497,5.0,1997-09-26
555,265,3.0,1997-09-26
555,501,5.0,1997-09-26
555,1127,5.0,1997-09-26
555,1129,4.0,1997-09-26
555,1136,5.0,1997-09-26
555,1148,5.0,1997-09-26
555,1171,5.0,1997-09-26
555,1173,4.0,1997-09-26
555,1124,4.0,1997-09-26
555,1175,5.0,1997-09-26
555,1183,5.0,1997-09-26
555,1186,4.0,1997-09-26
555,1187,5.0,1997-09-26
555,1188,5.0,1997-09-26
555,1190,5.0,1997-09-26
555,1193,5.0,1997-09-26
555,1179,5.0,1997-09-26
555,1196,5.0,1997-09-26
555,1120,4.0,1997-09-26
555,1097,5.0,1997-09-26
555,1028,4.0,1997-09-26
555,1035,4.0,1997-09-26
555,1036,5.0,1997-09-26
555,1037,3.0,1997-09-26
555,1041,5.0,1997-09-26
555,1061,4.0,1997-09-26
555,1101,4.0,1997-09-26
555,1079,5.0,1997-09-26
555,1081,3.0,1997-09-26
555,1086,5.0,1997-09-26
555,1089,5.0,1997-09-26
555,1092,4.0,1997-09-26
555,1094,4.0,1997-09-26
555,1095,5.0,1997-09-26
555,1080,5.0,1997-09-26
555,1020,5.0,1997-09-26
555,1197,5.0,1997-09-26
555,1199,5.0,1997-09-26
555,1253,4.0,1997-09-26
555,1255,5.0,1997-09-26
555,1256,5.0,1997-09-26
555,1257,5.0,1997-09-26
555,1259,4.0,1997-09-26
555,1261,4.0,1997-09-26
555,1250,4.0,1997-09-26
555,1265,5.0,1997-09-26
555,1268,5.0,1997-09-26
555,1269,5.0,1997-09-26
555,1270,5.0,1997-09-26
555,1274,4.0,1997-09-26
555,1277,5.0,1997-09-26
555,1278,4.0,1997-09-26
555,1266,5.0,1997-09-26
555,1198,5.0,1997-09-26
555,1249,5.0,1997-09-26
555,1243,4.0,1997-09-26
555,1200,5.0,1997-09-26
555,1206,5.0,1997-09-26
555,1208,5.0,1997-09-26
555,1210,3.0,1997-09-26
555,1214,5.0,1997-09-26
555,1215,5.0,1997-09-26
555,1246,5.0,1997-09-26
555,1216,5.0,1997-09-26
555,1223,5.0,1997-09-26
555,1225,5.0,1997-09-26
555,1231,5.0,1997-09-26
555,1236,5.0,1997-09-26
555,1240,5.0,1997-09-26
555,1241,5.0,1997-09-26
555,1220,5.0,1997-09-26
555,500,3.0,1997-09-26
555,986,4.0,1997-09-26
555,969,5.0,1997-09-26
555,549,3.0,1997-09-26
555,550,3.0,1997-09-26
555,551,3.0,1997-09-26
555,552,2.0,1997-09-26
555,555,5.0,1997-09-26
555,581,4.0,1997-09-26
555,546,3.0,1997-09-26
555,585,5.0,1997-09-26
555,587,2.0,1997-09-26
555,588,5.0,1997-09-26
555,589,4.0,1997-09-26
555,23,3.0,1997-09-26
555,590,3.0,1997-09-26
555,593,5.0,1997-09-26
555,586,3.0,1997-09-26
555,595,2.0,1997-09-26
555,544,4.0,1997-09-26
555,541,5.0,1997-09-26
555,506,4.0,1997-09-26
555,507,5.0,1997-09-26
555,508,5.0,1997-09-26
555,509,5.0,1997-09-26
555,512,4.0,1997-09-26
555,514,4.0,1997-09-26
555,543,3.0,1997-09-26
555,515,5.0,1997-09-26
555,533,4.0,1997-09-26
555,534,4.0,1997-09-26
555,535,4.0,1997-09-26
555,537,5.0,1997-09-26
555,538,5.0,1997-09-26
555,539,3.0,1997-09-26
555,527,5.0,1997-09-26
555,982,4.0,1997-09-26
555,597,2.0,1997-09-26
555,608,5.0,1997-09-26
555,799,5.0,1997-09-26
555,802,4.0,1997-09-26
555,804,4.0,1997-09-26
555,805,3.0,1997-09-26
555,830,4.0,1997-09-26
555,832,3.0,1997-09-26
555,786,3.0,1997-09-26
555,838,5.0,1997-09-26
555,913,5.0,1997-09-26
555,914,4.0,1997-09-26
555,919,5.0,1997-09-26
555,924,5.0,1997-09-26
555,948,4.0,1997-09-26
555,953,4.0,1997-09-26
555,903,4.0,1997-09-26
555,605,3.0,1997-09-26
555,781,5.0,1997-09-26
555,761,5.0,1997-09-26
555,612,3.0,1997-09-26
555,617,4.0,1997-09-26
555,628,4.0,1997-09-26
555,647,4.0,1997-09-26
555,648,4.0,1997-09-26
555,671,3.0,1997-09-26
555,778,5.0,1997-09-26
555,678,5.0,1997-09-26
555,718,3.0,1997-09-26
555,722,5.0,1997-09-26
555,733,5.0,1997-09-26
555,736,4.0,1997-09-26
555,745,5.0,1997-09-26
555,750,5.0,1997-09-26
555,708,4.0,1997-09-26
555,22,4.0,1997-09-26
555,141,2.0,1997-09-26
555,18,4.0,1997-09-26
555,1376,3.0,1997-09-26
555,1374,3.0,1997-09-26
555,1372,4.0,1997-09-26
555,1371,3.0,1997-09-26
555,1370,2.0,1997-09-26
555,1367,1.0,1997-09-26
555,1366,5.0,1997-09-26
555,1358,5.0,1997-09-26
555,1356,3.0,1997-09-26
555,1353,3.0,1997-09-26
555,1347,4.0,1997-09-26
555,1343,3.0,1997-09-26
555,1342,5.0,1997-09-26
555,1339,4.0,1997-09-26
555,1321,4.0,1997-09-26
555,1320,4.0,1997-09-26
555,1307,4.0,1997-09-26
555,1306,4.0,1997-09-26
555,1301,3.0,1997-09-26
555,1298,5.0,1997-09-26
555,1296,4.0,1997-09-26
555,1292,5.0,1997-09-26
555,1291,5.0,1997-09-26
555,1289,5.0,1997-09-26
555,1285,5.0,1997-09-26
555,1284,5.0,1997-09-26
555,1282,4.0,1997-09-26
555,1279,5.0,1997-09-26
555,21,5.0,1997-09-26
555,1377,4.0,1997-09-26
555,1385,4.0,1997-09-26
555,1378,4.0,1997-09-26
555,1391,3.0,1997-09-26
555,7,5.0,1997-09-26
555,10,5.0,1997-09-26
555,1515,5.0,1997-09-26
555,1496,4.0,1997-09-26
555,1483,4.0,1997-09-26
555,1479,3.0,1997-09-26
555,1438,4.0,1997-09-26
555,1387,5.0,1997-09-26
555,1429,5.0,1997-09-26
555,1411,5.0,1997-09-26
555,1597,2.0,1997-09-26
555,1407,5.0,1997-09-26
555,1396,4.0,1997-09-26
555,1395,4.0,1997-09-26
555,1393,3.0,1997-09-26
555,17,5.0,1997-09-26
555,1425,4.0,1997-09-26
555,2,2.0,1997-09-26
555,324,5.0,1997-09-27
555,529,5.0,1997-09-27
555,594,5.0,1997-09-27
555,1585,3.0,1997-09-27
555,1580,4.0,1997-09-27
555,1544,3.0,1997-09-27
555,1569,5.0,1997-09-27
555,1566,3.0,1997-09-27
555,1562,1.0,1997-09-27
555,1554,4.0,1997-09-27
555,1552,4.0,1997-09-27
555,1527,5.0,1997-09-27
555,1517,3.0,1997-09-27
555,1475,4.0,1997-09-27
555,442,5.0,1997-09-27
555,720,5.0,1997-09-27
555,1573,5.0,1997-09-27
555,912,5.0,1997-09-27
555,233,5.0,1997-09-27
555,95,5.0,1997-09-27
555,1,5.0,1997-09-27
555,1218,5.0,1997-09-27
72,858,5.0,1997-10-25
72,882,3.0,1997-10-25
72,1003,3.0,1997-10-25
72,1047,4.0,1997-10-25
72,1049,3.0,1997-10-25
72,1054,3.0,1997-10-25
72,1073,5.0,1997-10-25
72,1112,3.0,1997-10-25
72,1120,4.0,1997-10-25
72,1590,4.0,1997-10-25
72,1183,5.0,1997-10-25
72,1210,5.0,1997-10-25
72,1356,4.0,1997-10-25
72,1366,3.0,1997-10-25
72,1391,3.0,1997-10-25
72,1405,3.0,1997-10-25
72,1407,5.0,1997-10-25
72,1429,3.0,1997-10-25
72,832,4.0,1997-10-25
72,830,3.0,1997-10-25
72,805,3.0,1997-10-25
72,802,3.0,1997-10-25
72,135,3.0,1997-10-25
72,260,5.0,1997-10-25
72,562,4.0,1997-10-25
72,608,4.0,1997-10-25
72,647,4.0,1997-10-25
72,648,4.0,1997-10-25
72,671,4.0,1997-10-25
72,707,3.0,1997-10-25
72,1438,3.0,1997-10-25
72,708,4.0,1997-10-25
72,733,4.0,1997-10-25
72,736,3.0,1997-10-25
72,742,2.0,1997-10-25
72,748,3.0,1997-10-25
72,778,5.0,1997-10-25
72,780,5.0,1997-10-25
72,785,4.0,1997-10-25
72,799,4.0,1997-10-25
72,719,3.0,1997-10-25
72,1589,3.0,1997-10-25
72,1447,3.0,1997-10-25
72,1464,4.0,1997-10-25
72,95,4.0,1997-10-25
72,101,4.0,1997-10-25
72,107,3.0,1997-10-25
72,1573,5.0,1997-10-25
72,1580,3.0,1997-10-25
72,1584,3.0,1997-10-25
72,1641,5.0,1997-10-25
72,1629,3.0,1997-10-25
72,1627,4.0,1997-10-25
72,1625,4.0,1997-10-25
72,112,4.0,1997-10-25
72,1616,4.0,1997-10-25
72,1615,4.0,1997-10-25
72,1614,4.0,1997-10-25
72,1608,4.0,1997-10-25
72,1603,2.0,1997-10-25
72,1601,3.0,1997-10-25
72,1597,4.0,1997-10-25
72,1591,2.0,1997-10-25
72,81,4.0,1997-10-25
72,1449,4.0,1997-10-25
72,1556,2.0,1997-10-25
72,32,4.0,1997-10-25
72,1466,4.0,1997-10-25
72,1476,4.0,1997-10-25
72,1477,4.0,1997-10-25
72,1479,3.0,1997-10-25
72,1483,3.0,1997-10-25
72,1485,4.0,1997-10-25
72,1488,3.0,1997-10-25
72,1500,5.0,1997-10-25
72,1515,2.0,1997-10-25
72,1517,5.0,1997-10-25
72,1518,4.0,1997-10-25
72,1527,5.0,1997-10-25
72,1541,4.0,1997-10-25
72,1544,4.0,1997-10-25
72,1552,4.0,1997-10-25
72,1,5.0,1997-10-25
72,3,3.0,1997-10-25
72,6,3.0,1997-10-25
72,25,4.0,1997-10-25
72,41,3.0,1997-10-25
72,1620,3.0,1997-10-25
72,117,3.0,1997-10-25
188,913,4.0,1997-11-09
188,1125,3.0,1997-11-09
188,1120,5.0,1997-11-09
188,1114,4.0,1997-11-09
188,1103,5.0,1997-11-09
188,1101,5.0,1997-11-09
188,1099,3.0,1997-11-09
188,1097,5.0,1997-11-09
188,1095,4.0,1997-11-09
188,1129,3.0,1997-11-09
188,1094,4.0,1997-11-09
188,1091,3.0,1997-11-09
188,1090,5.0,1997-11-09
188,1089,5.0,1997-11-09
188,1088,4.0,1997-11-09
188,1084,5.0,1997-11-09
188,1080,4.0,1997-11-09
188,1079,4.0,1997-11-09
188,1078,4.0,1997-11-09
188,1092,4.0,1997-11-09
188,1077,4.0,1997-11-09
188,1135,4.0,1997-11-09
188,1148,4.0,1997-11-09
188,187,4.0,1997-11-09
188,186,3.0,1997-11-09
188,1213,5.0,1997-11-09
188,1210,3.0,1997-11-09
188,1208,5.0,1997-11-09
188,1206,5.0,1997-11-09
188,1200,4.0,1997-11-09
188,1199,5.0,1997-11-09
188,1136,4.0,1997-11-09
188,1198,5.0,1997-11-09
188,1193,5.0,1997-11-09
188,1191,4.0,1997-11-09
188,1188,5.0,1997-11-09
188,1186,5.0,1997-11-09
188,1183,2.0,1997-11-09
188,1179,4.0,1997-11-09
188,1173,5.0,1997-11-09
188,1171,5.0,1997-11-09
188,1196,4.0,1997-11-09
188,193,4.0,1997-11-09
188,1073,4.0,1997-11-09
188,1060,5.0,1997-11-09
188,898,4.0,1997-11-09
188,886,2.0,1997-11-09
188,866,3.0,1997-11-09
188,858,5.0,1997-11-09
188,851,4.0,1997-11-09
188,833,2.0,1997-11-09
188,832,3.0,1997-11-09
188,805,2.0,1997-11-09
188,899,4.0,1997-11-09
188,799,4.0,1997-11-09
188,785,3.0,1997-11-09
188,784,1.0,1997-11-09
188,782,2.0,1997-11-09
188,781,5.0,1997-11-09
188,780,3.0,1997-11-09
188,778,5.0,1997-11-09
188,750,5.0,1997-11-09
188,745,4.0,1997-11-09
188,788,2.0,1997-11-09
188,1061,4.0,1997-11-09
188,902,5.0,1997-11-09
188,904,5.0,1997-11-09
188,1059,5.0,1997-11-09
188,1057,4.0,1997-11-09
188,1047,4.0,1997-11-09
188,1042,3.0,1997-11-09
188,1036,3.0,1997-11-09
188,1003,2.0,1997-11-09
188,994,5.0,1997-11-09
188,953,4.0,1997-11-09
188,903,5.0,1997-11-09
188,935,4.0,1997-11-09
188,924,5.0,1997-11-09
188,923,5.0,1997-11-09
188,921,4.0,1997-11-09
188,920,3.0,1997-11-09
188,919,4.0,1997-11-09
188,914,4.0,1997-11-09
188,1449,5.0,1997-11-09
188,912,5.0,1997-11-09
188,928,5.0,1997-11-09
188,203,3.0,1997-11-09
188,223,5.0,1997-11-09
188,232,4.0,1997-11-09
188,1527,5.0,1997-11-09
188,317,2.0,1997-11-09
188,316,4.0,1997-11-09
188,305,5.0,1997-11-09
188,296,5.0,1997-11-09
188,1408,4.0,1997-11-09
188,1405,3.0,1997-11-09
188,1396,3.0,1997-11-09
188,1517,3.0,1997-11-09
188,293,4.0,1997-11-09
188,1393,4.0,1997-11-09
188,1392,4.0,1997-11-09
188,288,4.0,1997-11-09
188,1391,2.0,1997-11-09
188,1387,4.0,1997-11-09
188,1385,2.0,1997-11-09
188,1380,4.0,1997-11-09
188,1377,4.0,1997-11-09
188,1394,5.0,1997-11-09
188,1374,3.0,1997-11-09
188,1414,5.0,1997-11-09
188,1513,3.0,1997-11-09
188,1442,5.0,1997-11-09
188,1458,5.0,1997-11-09
188,1459,2.0,1997-11-09
188,1464,3.0,1997-11-09
188,1466,3.0,1997-11-09
188,1476,4.0,1997-11-09
188,1479,3.0,1997-11-09
188,1438,2.0,1997-11-09
188,1515,2.0,1997-11-09
188,1431,2.0,1997-11-09
188,1485,2.0,1997-11-09
188,1425,3.0,1997-11-09
188,1488,2.0,1997-11-09
188,1493,4.0,1997-11-09
188,1498,4.0,1997-11-09
188,1416,3.0,1997-11-09
188,1500,5.0,1997-11-09
188,1503,2.0,1997-11-09
188,1483,4.0,1997-11-09
188,1370,3.0,1997-11-09
188,1367,3.0,1997-11-09
188,1365,5.0,1997-11-09
188,1257,5.0,1997-11-09
188,1249,5.0,1997-11-09
188,1247,5.0,1997-11-09
188,1246,4.0,1997-11-09
188,1240,4.0,1997-11-09
188,1234,5.0,1997-11-09
188,1231,4.0,1997-11-09
188,1228,5.0,1997-11-09
188,1258,5.0,1997-11-09
188,1221,5.0,1997-11-09
188,1219,4.0,1997-11-09
188,276,3.0,1997-11-09
188,1216,5.0,1997-11-09
188,274,2.0,1997-11-09
188,260,5.0,1997-11-09
188,250,2.0,1997-11-09
188,247,4.0,1997-11-09
188,1214,4.0,1997-11-09
188,1220,4.0,1997-11-09
188,1259,4.0,1997-11-09
188,1263,5.0,1997-11-09
188,1265,3.0,1997-11-09
188,1359,2.0,1997-11-09
188,1358,3.0,1997-11-09
188,1354,4.0,1997-11-09
188,1347,4.0,1997-11-09
188,1343,3.0,1997-11-09
188,1342,4.0,1997-11-09
188,1307,5.0,1997-11-09
188,1302,4.0,1997-11-09
188,1298,3.0,1997-11-09
188,1296,3.0,1997-11-09
188,1293,4.0,1997-11-09
188,1290,4.0,1997-11-09
188,1288,5.0,1997-11-09
188,1285,5.0,1997-11-09
188,1282,4.0,1997-11-09
188,1279,5.0,1997-11-09
188,1270,5.0,1997-11-09
188,1268,5.0,1997-11-09
188,1266,4.0,1997-11-09
188,736,3.0,1997-11-09
188,733,3.0,1997-11-09
188,1454,4.0,1997-11-09
188,724,4.0,1997-11-09
188,1541,2.0,1997-11-09
188,1544,2.0,1997-11-09
188,1552,4.0,1997-11-09
188,5060,4.0,1997-11-09
188,4006,1.0,1997-11-09
188,2952,4.0,1997-11-09
188,1641,5.0,1997-11-09
188,1625,4.0,1997-11-09
188,162,4.0,1997-11-09
188,1616,3.0,1997-11-09
188,1,4.0,1997-11-09
188,1614,4.0,1997-11-09
188,1608,3.0,1997-11-09
188,1605,2.0,1997-11-09
188,318,5.0,1997-11-09
188,319,5.0,1997-11-09
188,322,5.0,1997-11-09
188,344,3.0,1997-11-09
188,345,4.0,1997-11-09
188,349,4.0,1997-11-09
188,353,3.0,1997-11-09
188,356,4.0,1997-11-09
188,1610,3.0,1997-11-09
188,10,4.0,1997-11-09
188,16,5.0,1997-11-09
188,20,3.0,1997-11-09
188,163,3.0,1997-11-09
188,166,5.0,1997-11-09
188,175,5.0,1997-11-09
188,176,5.0,1997-11-09
188,1535,3.0,1997-11-09
188,179,4.0,1997-11-09
188,180,4.0,1997-11-09
188,125,5.0,1997-11-09
188,117,4.0,1997-11-09
188,112,3.0,1997-11-09
188,111,5.0,1997-11-09
188,110,4.0,1997-11-09
188,104,4.0,1997-11-09
188,95,2.0,1997-11-09
188,63,2.0,1997-11-09
188,58,5.0,1997-11-09
188,52,5.0,1997-11-09
188,50,4.0,1997-11-09
188,45,4.0,1997-11-09
188,39,4.0,1997-11-09
188,728,5.0,1997-11-09
188,31,3.0,1997-11-09
188,21,4.0,1997-11-09
188,357,4.0,1997-11-09
188,358,4.0,1997-11-09
188,1617,5.0,1997-11-09
188,367,3.0,1997-11-09
188,527,5.0,1997-11-09
188,529,4.0,1997-11-09
188,535,4.0,1997-11-09
188,361,3.0,1997-11-09
188,539,3.0,1997-11-09
188,541,5.0,1997-11-09
188,555,5.0,1997-11-09
188,586,2.0,1997-11-09
188,587,4.0,1997-11-09
188,589,4.0,1997-11-09
188,590,4.0,1997-11-09
188,1597,3.0,1997-11-09
188,592,5.0,1997-11-09
188,518,4.0,1997-11-09
188,593,4.0,1997-11-09
188,597,4.0,1997-11-09
188,608,5.0,1997-11-09
188,610,4.0,1997-11-09
188,612,1.0,1997-11-09
188,627,4.0,1997-11-09
188,1586,4.0,1997-11-09
188,647,4.0,1997-11-09
188,648,3.0,1997-11-09
188,673,2.0,1997-11-09
188,678,3.0,1997-11-09
188,694,2.0,1997-11-09
188,697,3.0,1997-11-09
188,719,3.0,1997-11-09
188,1580,4.0,1997-11-09
188,516,3.0,1997-11-09
188,153,4.0,1997-11-09
188,471,5.0,1997-11-09
188,372,4.0,1997-11-09
188,377,4.0,1997-11-09
188,380,4.0,1997-11-09
188,480,4.0,1997-11-09
188,440,3.0,1997-11-09
188,441,4.0,1997-11-09
188,454,3.0,1997-11-09
188,456,4.0,1997-11-09
188,500,2.0,1997-11-09
188,457,4.0,1997-11-09
188,461,3.0,1997-11-09
188,477,4.0,1997-11-09
421,912,5.0,1997-11-18
421,908,4.0,1997-11-18
421,903,5.0,1997-11-18
618,1438,1.0,1997-11-18
421,904,5.0,1997-11-18
618,1625,3.0,1997-11-18
421,898,5.0,1997-11-18
421,905,4.0,1997-11-18
421,913,4.0,1997-11-18
618,1595,1.0,1997-11-18
421,926,4.0,1997-11-18
421,838,5.0,1997-11-18
618,1629,2.0,1997-11-18
618,1632,1.0,1997-11-18
618,1477,1.0,1997-11-18
421,933,4.0,1997-11-18
618,1633,5.0,1997-11-18
618,1646,1.0,1997-11-18
421,916,5.0,1997-11-18
618,1597,2.0,1997-11-18
421,805,4.0,1997-11-18
421,628,4.0,1997-11-18
618,1592,2.0,1997-11-18
618,1589,1.0,1997-11-18
618,1588,1.0,1997-11-18
618,1586,5.0,1997-11-18
618,1584,4.0,1997-11-18
618,1479,3.0,1997-11-18
618,1602,1.0,1997-11-18
618,1687,5.0,1997-11-18
618,1603,2.0,1997-11-18
421,1,4.0,1997-11-18
421,17,5.0,1997-11-18
618,1608,3.0,1997-11-18
618,1681,5.0,1997-11-18
421,34,4.0,1997-11-18
421,750,4.0,1997-11-18
618,1676,3.0,1997-11-18
618,1665,1.0,1997-11-18
421,110,5.0,1997-11-18
618,1660,5.0,1997-11-18
421,318,5.0,1997-11-18
421,357,5.0,1997-11-18
421,454,3.0,1997-11-18
421,457,4.0,1997-11-18
618,1183,4.0,1997-11-18
618,1416,3.0,1997-11-18
421,527,5.0,1997-11-18
421,541,5.0,1997-11-18
421,590,5.0,1997-11-18
421,613,4.0,1997-11-18
618,1617,5.0,1997-11-18
421,36,4.0,1997-11-18
421,50,4.0,1997-11-18
421,1586,4.0,1997-11-18
421,296,4.0,1997-11-18
421,1556,2.0,1997-11-18
421,1552,5.0,1997-11-18
421,1488,5.0,1997-11-18
421,1485,4.0,1997-11-18
421,1479,3.0,1997-11-18
421,951,5.0,1997-11-18
421,1465,4.0,1997-11-18
421,1453,2.0,1997-11-18
421,1438,3.0,1997-11-18
421,1226,5.0,1997-11-18
421,1228,3.0,1997-11-18
421,1234,4.0,1997-11-18
421,1254,3.0,1997-11-18
421,1270,3.0,1997-11-18
421,1272,3.0,1997-11-18
421,1422,4.0,1997-11-18
421,1416,4.0,1997-11-18
421,1407,4.0,1997-11-18
421,1333,3.0,1997-11-18
421,1296,5.0,1997-11-18
421,1293,5.0,1997-11-18
421,1584,4.0,1997-11-18
421,1291,4.0,1997-11-18
421,1588,4.0,1997-11-18
421,1620,4.0,1997-11-18
421,1196,4.0,1997-11-18
421,1193,4.0,1997-11-18
421,1183,5.0,1997-11-18
421,1097,5.0,1997-11-18
421,938,3.0,1997-11-18
421,1593,4.0,1997-11-18
421,1079,4.0,1997-11-18
421,1047,3.0,1997-11-18
421,1277,4.0,1997-11-18
421,1200,4.0,1997-11-18
421,1203,4.0,1997-11-18
421,1213,3.0,1997-11-18
421,954,4.0,1997-11-18
421,1214,4.0,1997-11-18
421,1221,4.0,1997-11-18
421,2019,3.0,1997-11-18
421,1644,4.0,1997-11-18
421,1198,5.0,1997-11-18
579,809,2.0,1997-12-02
579,818,2.0,1997-12-02
579,832,3.0,1997-12-02
579,802,3.0,1997-12-02
579,858,3.0,1997-12-02
579,999,3.0,1997-12-02
579,805,4.0,1997-12-02
579,1620,4.0,1997-12-02
579,799,3.0,1997-12-02
579,1608,4.0,1997-12-02
579,1580,4.0,1997-12-02
579,1569,1.0,1997-12-02
579,1544,3.0,1997-12-02
579,1527,3.0,1997-12-02
579,1513,3.0,1997-12-02
579,1500,4.0,1997-12-02
579,1498,4.0,1997-12-02
579,1476,3.0,1997-12-02
579,1466,3.0,1997-12-02
579,1459,2.0,1997-12-02
579,800,3.0,1997-12-02
579,1422,2.0,1997-12-02
579,1407,4.0,1997-12-02
579,1393,4.0,1997-12-02
579,1366,2.0,1997-12-02
579,1210,4.0,1997-12-02
579,1073,5.0,1997-12-02
579,1047,3.0,1997-12-02
579,780,4.0,1997-12-02
579,782,2.0,1997-12-02
579,783,4.0,1997-12-02
579,1641,5.0,1997-12-02
579,788,3.0,1997-12-02
579,1416,3.0,1997-12-02
579,786,3.0,1997-12-02
579,608,4.0,1997-12-02
579,719,2.0,1997-12-02
579,25,5.0,1997-12-02
579,26,4.0,1997-12-02
579,32,3.0,1997-12-02
579,58,3.0,1997-12-02
579,62,4.0,1997-12-02
579,94,4.0,1997-12-02
579,1,4.0,1997-12-02
579,141,5.0,1997-12-02
579,494,4.0,1997-12-02
579,640,2.0,1997-12-02
579,648,4.0,1997-12-02
579,778,3.0,1997-12-02
579,736,3.0,1997-12-02
579,724,3.0,1997-12-02
579,376,3.0,1997-12-02
579,653,2.0,1997-12-02
579,708,4.0,1997-12-02
28,141,3.0,1998-01-06
28,1376,4.0,1998-01-06
28,1377,1.0,1998-01-06
28,1387,4.0,1998-01-06
28,924,4.0,1998-01-06
28,953,5.0,1998-01-06
28,1393,4.0,1998-01-06
28,1394,2.0,1998-01-06
